Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	E2F3
glutamine transport (GO:0006868)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SLC38A2
response to increased oxygen levels (GO:0036296)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	ATP6V1G1
hypotonic response (GO:0006971)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	CAB39
ribosomal large subunit export from nucleus (GO:0000055)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	NUP88
ribosomal small subunit export from nucleus (GO:0000056)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	NUP88
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	ABCE1
serine transport (GO:0032329)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SLC38A2
lysosomal microautophagy (GO:0016237)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	RB1CC1
malate metabolic process (GO:0006108)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	MDH1
T cell apoptotic process (GO:0070231)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	CLC
marginal zone B cell differentiation (GO:0002315)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	DOCK11
membrane biogenesis (GO:0044091)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SERINC1
negative regulation of dendritic spine development (GO:0061000)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	PTEN
negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	LY96
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	IGBP1
negative regulation of type 2 immune response (GO:0002829)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	ANXA1
neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	RAB11A
pantothenate metabolic process (GO:0015939)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	VNN2
parallel actin filament bundle assembly (GO:0030046)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	AIF1
photoreceptor cell differentiation (GO:0046530)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	AGTPBP1
piecemeal microautophagy of the nucleus (GO:0034727)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	RB1CC1
platelet dense granule organization (GO:0060155)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	BLOC1S1
polyamine biosynthetic process (GO:0006596)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SAT1
positive regulation of cytoplasmic translation (GO:2000767)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	CNBP
positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	NFE2L2
positive regulation of fibroblast apoptotic process (GO:2000271)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	STK17B
positive regulation of helicase activity (GO:0051096)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SSBP1
positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	LY96
positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	TOMM7
positive regulation of mRNA binding (GO:1902416)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	EIF3E
positive regulation of NK T cell activation (GO:0051135)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	HSPH1
positive regulation of oxidative stress-induced cell death (GO:1903209)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SOD1
positive regulation of striated muscle contraction (GO:0045989)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	RGS2
positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	ANXA1
positive regulation of vesicle fusion (GO:0031340)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	ANXA1
posttranslational protein targeting to membrane, translocation (GO:0031204)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	SEC61B
protein localization to basolateral plasma membrane (GO:1903361)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	RAB10
protein localization to ciliary membrane (GO:1903441)	1/7	0.215366792240025	0.705890590996343	1	0.142857142857143	RABEP1
DNA repair (GO:0006281)	13/298	0.218008271920385	0.713537682070398	13	0.0436241610738255	RPAIN;SLC30A9;CETN2;DDX1;RPA2;GTF2H5;POLB;VCPIP1;NSMCE4A;RPA3;UBE2V2;UBE2N;RPS27A
cellular response to drug (GO:0035690)	2/26	0.221333278708829	0.713634268087549	2	0.0769230769230769	RAP2A;AIM2
negative regulation of cell development (GO:0010721)	2/26	0.221333278708829	0.713634268087549	2	0.0769230769230769	DYNLT1;B2M
negative regulation of macroautophagy (GO:0016242)	2/26	0.221333278708829	0.713634268087549	2	0.0769230769230769	SCFD1;FEZ2
negative regulation of protein localization to membrane (GO:1905476)	2/26	0.221333278708829	0.713634268087549	2	0.0769230769230769	TMEM59;GBP1
positive regulation of filopodium assembly (GO:0051491)	2/26	0.221333278708829	0.713634268087549	2	0.0769230769230769	DOCK11;RALA
base-excision repair (GO:0006284)	3/48	0.223744679680293	0.713634268087549	3	0.0625	POLB;RPA3;RPA2
cellular response to alcohol (GO:0097306)	3/48	0.223744679680293	0.713634268087549	3	0.0625	GOLPH3;GNG2;AKR1C3
Golgi to plasma membrane transport (GO:0006893)	3/48	0.223744679680293	0.713634268087549	3	0.0625	RAB10;GOLPH3;RABEP1
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	8/171	0.22851585458024	0.713634268087549	8	0.0467836257309941	TBK1;DDX1;TNFSF10;UBE2N;CASP1;S100A12;ZDHHC17;BIRC2
regulation of interferon-beta production (GO:0032648)	3/49	0.232800543156593	0.713634268087549	3	0.0612244897959184	HSP90AA1;DDX3X;TBK1
calcium-ion regulated exocytosis (GO:0017156)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	VAMP7;ARL8B
cellular response to unfolded protein (GO:0034620)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	HSPA8;HSPD1
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	UBE2N;RPS27A
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	LARP7;ZMYND11
response to glucocorticoid (GO:0051384)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	ANXA1;ZFP36L1
negative regulation of catalytic activity (GO:0043086)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	GZMA;IFIT1
negative regulation of insulin receptor signaling pathway (GO:0046627)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	RPS6KB1;NCK1
peptide hormone secretion (GO:0030072)	2/27	0.234018945582023	0.713634268087549	2	0.0740740740740741	CYB5R4;ANXA1
protein maturation (GO:0051604)	5/97	0.235357871146004	0.713634268087549	5	0.0515463917525773	NFU1;SRGN;NDUFAB1;HSPD1;METAP2
DNA metabolic process (GO:0006259)	12/277	0.236687229736581	0.713634268087549	12	0.0433212996389892	RPAIN;POLB;POLE4;NSMCE4A;PTGES3;RPA3;CNBP;UBE2V2;UBE2N;HMGB2;RPA2;RPS27A
endoplasmic reticulum organization (GO:0007029)	4/73	0.23720267940887	0.713634268087549	4	0.0547945205479452	RAB10;VCPIP1;REEP5;SEC61B
insulin receptor signaling pathway (GO:0008286)	4/73	0.23720267940887	0.713634268087549	4	0.0547945205479452	ATP6V1G1;NAMPT;ATP6V1E1;ATP6V1D
iron ion transport (GO:0006826)	3/50	0.24192091928187	0.713634268087549	3	0.06	ATP6V1G1;ATP6V1E1;ATP6V1D
antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	1/8	0.242092869683978	0.713634268087549	1	0.125	B2M
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	1/8	0.242092869683978	0.713634268087549	1	0.125	B2M
autophagosome-lysosome fusion (GO:0061909)	1/8	0.242092869683978	0.713634268087549	1	0.125	ARL8B
regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)	1/8	0.242092869683978	0.713634268087549	1	0.125	CD55
box C/D snoRNP assembly (GO:0000492)	1/8	0.242092869683978	0.713634268087549	1	0.125	ZNHIT3
regulation of chaperone-mediated autophagy (GO:1904714)	1/8	0.242092869683978	0.713634268087549	1	0.125	EEF1A1
regulation of chemokine (C-C motif) ligand 5 production (GO:0071649)	1/8	0.242092869683978	0.713634268087549	1	0.125	DDX3X
regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)	1/8	0.242092869683978	0.713634268087549	1	0.125	CALM2
regulation of endodeoxyribonuclease activity (GO:0032071)	1/8	0.242092869683978	0.713634268087549	1	0.125	GZMA
regulation of establishment of protein localization to mitochondrion (GO:1903747)	1/8	0.242092869683978	0.713634268087549	1	0.125	DNAJA1
regulation of interleukin-18 production (GO:0032661)	1/8	0.242092869683978	0.713634268087549	1	0.125	GBP5
chromatin silencing at telomere (GO:0006348)	1/8	0.242092869683978	0.713634268087549	1	0.125	DPY30
regulation of lymphocyte apoptotic process (GO:0070228)	1/8	0.242092869683978	0.713634268087549	1	0.125	CD3G
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	1/8	0.242092869683978	0.713634268087549	1	0.125	RIOK2
regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)	1/8	0.242092869683978	0.713634268087549	1	0.125	LY96
regulation of pattern recognition receptor signaling pathway (GO:0062207)	1/8	0.242092869683978	0.713634268087549	1	0.125	BIRC2
regulation of phospholipase A2 activity (GO:0032429)	1/8	0.242092869683978	0.713634268087549	1	0.125	ANXA1
endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/8	0.242092869683978	0.713634268087549	1	0.125	RPS21
endosomal vesicle fusion (GO:0034058)	1/8	0.242092869683978	0.713634268087549	1	0.125	SAMD9
regulation of protein localization to chromatin (GO:1905634)	1/8	0.242092869683978	0.713634268087549	1	0.125	VCPIP1
ER overload response (GO:0006983)	1/8	0.242092869683978	0.713634268087549	1	0.125	TMCO1
establishment of Golgi localization (GO:0051683)	1/8	0.242092869683978	0.713634268087549	1	0.125	PDCD10
excitatory synapse assembly (GO:1904861)	1/8	0.242092869683978	0.713634268087549	1	0.125	PTEN
regulation of striated muscle tissue development (GO:0016202)	1/8	0.242092869683978	0.713634268087549	1	0.125	MTPN
regulation of T-helper 2 cell differentiation (GO:0045628)	1/8	0.242092869683978	0.713634268087549	1	0.125	ANXA1
regulation of toll-like receptor 3 signaling pathway (GO:0034139)	1/8	0.242092869683978	0.713634268087549	1	0.125	WDFY1
regulation of wound healing, spreading of epidermal cells (GO:1903689)	1/8	0.242092869683978	0.713634268087549	1	0.125	PTEN
histone H2A-K119 monoubiquitination (GO:0036353)	1/8	0.242092869683978	0.713634268087549	1	0.125	BMI1
ribosome disassembly (GO:0032790)	1/8	0.242092869683978	0.713634268087549	1	0.125	MTIF3
RNA secondary structure unwinding (GO:0010501)	1/8	0.242092869683978	0.713634268087549	1	0.125	DDX3X
rRNA base methylation (GO:0070475)	1/8	0.242092869683978	0.713634268087549	1	0.125	EMG1
short-chain fatty acid catabolic process (GO:0019626)	1/8	0.242092869683978	0.713634268087549	1	0.125	MCEE
skeletal muscle tissue regeneration (GO:0043403)	1/8	0.242092869683978	0.713634268087549	1	0.125	ANXA1
spermidine metabolic process (GO:0008216)	1/8	0.242092869683978	0.713634268087549	1	0.125	SAT1
leukocyte aggregation (GO:0070486)	1/8	0.242092869683978	0.713634268087549	1	0.125	S100A8
lipid import into cell (GO:0140354)	1/8	0.242092869683978	0.713634268087549	1	0.125	RPS6KB1
macromolecule depalmitoylation (GO:0098734)	1/8	0.242092869683978	0.713634268087549	1	0.125	LYPLAL1
macromolecule modification (GO:0043412)	1/8	0.242092869683978	0.713634268087549	1	0.125	CHD1
translocation of molecules into host (GO:0044417)	1/8	0.242092869683978	0.713634268087549	1	0.125	THOC7
mitochondrial DNA replication (GO:0006264)	1/8	0.242092869683978	0.713634268087549	1	0.125	SSBP1
viral mRNA export from host cell nucleus (GO:0046784)	1/8	0.242092869683978	0.713634268087549	1	0.125	THOC7
myoblast migration (GO:0051451)	1/8	0.242092869683978	0.713634268087549	1	0.125	ANXA1
negative regulation of amyloid-beta clearance (GO:1900222)	1/8	0.242092869683978	0.713634268087549	1	0.125	IFNGR1
negative regulation of complement activation, classical pathway (GO:0045959)	1/8	0.242092869683978	0.713634268087549	1	0.125	CD55
negative regulation of muscle hypertrophy (GO:0014741)	1/8	0.242092869683978	0.713634268087549	1	0.125	RGS2
negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	1/8	0.242092869683978	0.713634268087549	1	0.125	CAB39
positive regulation of early endosome to late endosome transport (GO:2000643)	1/8	0.242092869683978	0.713634268087549	1	0.125	RAB21
positive regulation of myeloid cell apoptotic process (GO:0033034)	1/8	0.242092869683978	0.713634268087549	1	0.125	ANXA1
positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)	1/8	0.242092869683978	0.713634268087549	1	0.125	CALM2
postsynaptic density organization (GO:0097106)	1/8	0.242092869683978	0.713634268087549	1	0.125	PTEN
progesterone receptor signaling pathway (GO:0050847)	1/8	0.242092869683978	0.713634268087549	1	0.125	UBE3A
protein deglutamylation (GO:0035608)	1/8	0.242092869683978	0.713634268087549	1	0.125	AGTPBP1
protein depalmitoylation (GO:0002084)	1/8	0.242092869683978	0.713634268087549	1	0.125	LYPLAL1
protein localization to microtubule (GO:0035372)	1/8	0.242092869683978	0.713634268087549	1	0.125	CRIPT
protein localization to microtubule cytoskeleton (GO:0072698)	1/8	0.242092869683978	0.713634268087549	1	0.125	CRIPT
regulation of cytokine-mediated signaling pathway (GO:0001959)	4/74	0.244608804599958	0.715497718173475	4	0.0540540540540541	IFNGR1;TAX1BP1;ABCE1;BIRC2
negative regulation of protein binding (GO:0032091)	4/74	0.244608804599958	0.715497718173475	4	0.0540540540540541	MITD1;IFIT1;B2M;IFIT2
regulation of B cell activation (GO:0050864)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	BANK1;ZFP36L1
regulation of DNA-templated transcription, elongation (GO:0032784)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	ZMYND11;HMGN1
cellular response to epidermal growth factor stimulus (GO:0071364)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	EEF1A1;ZFP36L1
GPI anchor metabolic process (GO:0006505)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	DPM1;PIGY
response to interferon-beta (GO:0035456)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	AIM2;MNDA
L-amino acid transport (GO:0015807)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	ARL6IP5;SLC38A2
negative regulation of cellular response to insulin stimulus (GO:1900077)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	RPS6KB1;NCK1
negative regulation of oxidative stress-induced cell death (GO:1903202)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	TXN;NFE2L2
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	UBE2N;RPS27A
positive regulation of defense response to virus by host (GO:0002230)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	HSP90AA1;AIM2
protein localization to lysosome (GO:0061462)	2/28	0.246744675498026	0.715497718173475	2	0.0714285714285714	LMBRD1;MFSD1
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	5/99	0.248072121792914	0.718446670624283	5	0.0505050505050505	MAGOH;NUP88;SLU7;THOC7;NUP37
mitotic metaphase plate congression (GO:0007080)	3/51	0.251098440870114	0.723387984322667	3	0.0588235294117647	EML4;RAB11A;CHMP5
negative regulation of transport (GO:0051051)	3/51	0.251098440870114	0.723387984322667	3	0.0588235294117647	TRAT1;PTEN;ARL6IP5
defense response to bacterium (GO:0042742)	8/176	0.251952646988814	0.723387984322667	8	0.0454545454545455	RPL30;HMGB2;S100A12;RNASE3;RNASE2;RPL39;S100A8;CAMP
positive regulation of T cell activation (GO:0050870)	4/75	0.252065604303235	0.723387984322667	4	0.0533333333333333	ANXA1;AIF1;NCK1;HSPD1
protein targeting (GO:0006605)	6/125	0.253520072837478	0.723387984322667	6	0.048	ATG3;NACA;RPL11;TOMM7;SRP14;TOMM20
aggrephagy (GO:0035973)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	UBE2N;RPS27A
hydrogen peroxide metabolic process (GO:0042743)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	PRDX1;SOD1
lamellipodium organization (GO:0097581)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	GOLPH3;SNX2
telomere maintenance via telomerase (GO:0007004)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	HSP90AA1;PTGES3
transition metal ion homeostasis (GO:0055076)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	B2M;CUTC
mismatch repair (GO:0006298)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	RPA3;RPA2
positive regulation of viral genome replication (GO:0045070)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	DDX3X;IFIT1
protein K11-linked ubiquitination (GO:0070979)	2/29	0.259493060959844	0.723387984322667	2	0.0689655172413793	ANAPC13;CDC26
regulation of T cell proliferation (GO:0042129)	4/76	0.259569184577745	0.723387984322667	4	0.0526315789473684	ANXA1;CLC;AIF1;NCK1
RNA transport (GO:0050658)	4/76	0.259569184577745	0.723387984322667	4	0.0526315789473684	MAGOH;SLU7;THOC7;ZFP36L1
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	3/52	0.260325910830203	0.723387984322667	3	0.0576923076923077	BCLAF1;DDX3X;S100A8
endocytic recycling (GO:0032456)	3/52	0.260325910830203	0.723387984322667	3	0.0576923076923077	VPS29;CMTM6;VPS26A
fatty acid beta-oxidation (GO:0006635)	3/52	0.260325910830203	0.723387984322667	3	0.0576923076923077	ETFA;ACADM;ACAT1
regulation of autophagy (GO:0010506)	10/231	0.263571539006526	0.723387984322667	10	0.0432900432900433	EEF1A1;VPS29;TMEM59;ATP6V1G1;CASP3;RB1CC1;TP53INP1;VPS26A;ATP6V1E1;ATP6V1D
positive regulation of cell population proliferation (GO:0008284)	19/474	0.26464218027283	0.723387984322667	19	0.040084388185654	HDAC2;RPL23;CNBP;COX17;PTEN;AKR1C3;NAP1L1;BMI1;AIF1;NME1;RPS4X;RPS15A;PDCD10;CCPG1;NAMPT;DNAJA2;NDUFS4;S100A6;SSR1
neutrophil migration (GO:1990266)	4/77	0.267115688230411	0.723387984322667	4	0.051948051948052	S100A12;PPBP;CKLF;S100A8
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	4/77	0.267115688230411	0.723387984322667	4	0.051948051948052	DCUN1D5;UBE3A;BIRC2;GNL3
intrinsic apoptotic signaling pathway (GO:0097193)	5/102	0.267458306623915	0.723387984322667	5	0.0490196078431373	HINT1;DDX3X;CUL5;CASP4;ARL6IP5
astral microtubule organization (GO:0030953)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	RAB11A
regulation of complement activation, classical pathway (GO:0030450)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	CD55
regulation of complement-dependent cytotoxicity (GO:1903659)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	CD55
regulation of DNA-templated transcription in response to stress (GO:0043620)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	BCLAF1
regulation of ER to Golgi vesicle-mediated transport (GO:0060628)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	SCFD1
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	NFE2L2
regulation of fibroblast apoptotic process (GO:2000269)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	STK17B
cellular response to muramyl dipeptide (GO:0071225)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	CHMP5
regulation of histone H4 acetylation (GO:0090239)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	TAF7
DNA topological change (GO:0006265)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	HMGB2
regulation of PERK-mediated unfolded protein response (GO:1903897)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	NCK1
estrogen biosynthetic process (GO:0006703)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	HSD17B11
regulation of vesicle fusion (GO:0031338)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	ANXA1
response to type I interferon (GO:0034340)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	IFIT1
short-chain fatty acid metabolic process (GO:0046459)	1/9	0.267909897391757	0.723387984322667	1	0.111111111111111	MCEE
